2019-08-05 23:45:58,311: [12] m.main:INFO: Registered plugins: DetectEnvInstruction, DetectIntegerOverflow, DetectReentrancyAdvanced, DetectInvalid, DetectDelegatecall, DetectSuicidal, DetectUninitializedStorage, DetectExternalCallAndLeak, DetectUnusedRetVal, DetectReentrancySimple, DetectUninitializedMemory
2019-08-05 23:45:58,312: [12] m.main:INFO: Beginning analysis
2019-08-05 23:45:58,350: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-08-05 23:46:03,876: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-05 23:46:53,104: [12] m.e.manticore:INFO: 7 alive states, 17 terminated states
2019-08-05 23:46:56,837: [12] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-08-05 23:57:08,525: [3761] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-05 23:57:40,975: [3794] m.c.worker:ERROR: Exception in state 9: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-06 00:03:00,477: [3780] m.c.worker:ERROR: Exception in state 6: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-06 00:03:01,204: [12] m.e.manticore:INFO: 47 alive states, 136 terminated states
2019-08-06 00:04:43,980: [28456] m.c.manticore:INFO: Generated testcase No. 28 - RETURN(3 txs)
2019-08-06 00:04:51,625: [28448] m.c.manticore:INFO: Generated testcase No. 29 - RETURN(3 txs)
2019-08-06 00:04:54,724: [28429] m.c.manticore:INFO: Generated testcase No. 30 - RETURN(3 txs)
2019-08-06 00:04:55,033: [28425] m.c.manticore:INFO: Generated testcase No. 31 - RETURN(3 txs)
2019-08-06 00:05:07,342: [28476] m.c.manticore:INFO: Generated testcase No. 32 - RETURN(3 txs)
2019-08-06 00:05:08,658: [28464] m.c.manticore:INFO: Generated testcase No. 33 - RETURN(3 txs)
2019-08-06 00:05:10,843: [28430] m.c.manticore:INFO: Generated testcase No. 34 - RETURN(3 txs)
2019-08-06 00:05:16,634: [28437] m.c.manticore:INFO: Generated testcase No. 35 - RETURN(3 txs)
2019-08-06 00:05:20,030: [28456] m.c.manticore:INFO: Generated testcase No. 36 - RETURN(3 txs)
2019-08-06 00:05:22,136: [28429] m.c.manticore:INFO: Generated testcase No. 37 - RETURN(3 txs)
2019-08-06 00:05:26,510: [28425] m.c.manticore:INFO: Generated testcase No. 38 - RETURN(3 txs)
2019-08-06 00:05:27,849: [28448] m.c.manticore:INFO: Generated testcase No. 39 - RETURN(3 txs)
2019-08-06 00:05:39,675: [28476] m.c.manticore:INFO: Generated testcase No. 40 - RETURN(3 txs)
2019-08-06 00:05:41,965: [28464] m.c.manticore:INFO: Generated testcase No. 41 - RETURN(3 txs)
2019-08-06 00:05:43,384: [28430] m.c.manticore:INFO: Generated testcase No. 42 - RETURN(3 txs)
2019-08-06 00:05:44,571: [28437] m.c.manticore:INFO: Generated testcase No. 43 - RETURN(3 txs)
2019-08-06 00:05:51,524: [28429] m.c.manticore:INFO: Generated testcase No. 44 - RETURN(3 txs)
2019-08-06 00:05:53,271: [28456] m.c.manticore:INFO: Generated testcase No. 45 - RETURN(3 txs)
2019-08-06 00:05:55,766: [28425] m.c.manticore:INFO: Generated testcase No. 46 - RETURN(1 txs)
2019-08-06 00:05:57,939: [28448] m.c.manticore:INFO: Generated testcase No. 47 - RETURN(3 txs)
2019-08-06 00:06:12,090: [28476] m.c.manticore:INFO: Generated testcase No. 48 - REVERT(2 txs)
2019-08-06 00:06:14,647: [28437] m.c.manticore:INFO: Generated testcase No. 49 - REVERT(2 txs)
2019-08-06 00:06:16,265: [28430] m.c.manticore:INFO: Generated testcase No. 50 - REVERT(2 txs)
2019-08-06 00:06:16,861: [28464] m.c.manticore:INFO: Generated testcase No. 51 - REVERT(2 txs)
2019-08-06 00:06:19,840: [28429] m.c.manticore:INFO: Generated testcase No. 52 - REVERT(2 txs)
2019-08-06 00:06:22,112: [28425] m.c.manticore:INFO: Generated testcase No. 53 - REVERT(2 txs)
2019-08-06 00:06:26,159: [28456] m.c.manticore:INFO: Generated testcase No. 54 - REVERT(2 txs)
2019-08-06 00:06:27,049: [28448] m.c.manticore:INFO: Generated testcase No. 55 - REVERT(2 txs)
2019-08-06 00:06:38,966: [28476] m.c.manticore:INFO: Generated testcase No. 56 - REVERT(2 txs)
2019-08-06 00:06:39,968: [28464] m.c.manticore:INFO: Generated testcase No. 57 - REVERT(2 txs)
2019-08-06 00:06:40,123: [28437] m.c.manticore:INFO: Generated testcase No. 58 - REVERT(2 txs)
2019-08-06 00:06:43,670: [28430] m.c.manticore:INFO: Generated testcase No. 59 - REVERT(2 txs)
2019-08-06 00:06:47,333: [28429] m.c.manticore:INFO: Generated testcase No. 60 - REVERT(2 txs)
2019-08-06 00:06:48,925: [28425] m.c.manticore:INFO: Generated testcase No. 61 - REVERT(2 txs)
2019-08-06 00:06:52,822: [28456] m.c.manticore:INFO: Generated testcase No. 62 - REVERT(2 txs)
2019-08-06 00:06:53,608: [28448] m.c.manticore:INFO: Generated testcase No. 63 - REVERT(2 txs)
2019-08-06 00:07:03,544: [28476] m.c.manticore:INFO: Generated testcase No. 64 - RETURN(2 txs)
2019-08-06 00:07:06,436: [28437] m.c.manticore:INFO: Generated testcase No. 65 - RETURN(2 txs)
2019-08-06 00:07:07,464: [28464] m.c.manticore:INFO: Generated testcase No. 66 - RETURN(2 txs)
2019-08-06 00:07:09,958: [28430] m.c.manticore:INFO: Generated testcase No. 67 - RETURN(2 txs)
2019-08-06 00:07:16,078: [28429] m.c.manticore:INFO: Generated testcase No. 68 - RETURN(2 txs)
2019-08-06 00:07:18,362: [28425] m.c.manticore:INFO: Generated testcase No. 69 - RETURN(2 txs)
2019-08-06 00:07:22,532: [28456] m.c.manticore:INFO: Generated testcase No. 70 - REVERT(3 txs)
2019-08-06 00:07:25,409: [28448] m.c.manticore:INFO: Generated testcase No. 71 - RETURN(2 txs)
2019-08-06 00:07:32,773: [28476] m.c.manticore:INFO: Generated testcase No. 72 - REVERT(3 txs)
2019-08-06 00:07:34,346: [28437] m.c.manticore:INFO: Generated testcase No. 73 - REVERT(3 txs)
2019-08-06 00:07:37,635: [28464] m.c.manticore:INFO: Generated testcase No. 74 - REVERT(3 txs)
2019-08-06 00:07:38,840: [28430] m.c.manticore:INFO: Generated testcase No. 75 - REVERT(3 txs)
2019-08-06 00:07:44,835: [28429] m.c.manticore:INFO: Generated testcase No. 76 - REVERT(3 txs)
2019-08-06 00:07:45,237: [28425] m.c.manticore:INFO: Generated testcase No. 77 - REVERT(3 txs)
2019-08-06 00:07:52,041: [28456] m.c.manticore:INFO: Generated testcase No. 78 - REVERT(3 txs)
2019-08-06 00:07:55,158: [28448] m.c.manticore:INFO: Generated testcase No. 79 - REVERT(3 txs)
2019-08-06 00:08:03,834: [28464] m.c.manticore:INFO: Generated testcase No. 81 - REVERT(3 txs)
2019-08-06 00:08:05,034: [28476] m.c.manticore:INFO: Generated testcase No. 80 - REVERT(3 txs)
2019-08-06 00:08:07,724: [28437] m.c.manticore:INFO: Generated testcase No. 82 - REVERT(3 txs)
2019-08-06 00:08:08,219: [28430] m.c.manticore:INFO: Generated testcase No. 83 - REVERT(3 txs)
2019-08-06 00:08:15,755: [28425] m.c.manticore:INFO: Generated testcase No. 84 - REVERT(3 txs)
2019-08-06 00:08:16,764: [28429] m.c.manticore:INFO: Generated testcase No. 85 - REVERT(3 txs)
2019-08-06 00:08:24,149: [28448] m.c.manticore:INFO: Generated testcase No. 86 - REVERT(3 txs)
2019-08-06 00:08:24,330: [28456] m.c.manticore:INFO: Generated testcase No. 87 - REVERT(3 txs)
2019-08-06 00:08:36,083: [28464] m.c.manticore:INFO: Generated testcase No. 88 - REVERT(3 txs)
2019-08-06 00:08:36,951: [28476] m.c.manticore:INFO: Generated testcase No. 89 - REVERT(3 txs)
2019-08-06 00:08:40,549: [28430] m.c.manticore:INFO: Generated testcase No. 90 - REVERT(3 txs)
2019-08-06 00:08:41,479: [28437] m.c.manticore:INFO: Generated testcase No. 91 - REVERT(3 txs)
2019-08-06 00:08:46,740: [28425] m.c.manticore:INFO: Generated testcase No. 92 - REVERT(3 txs)
2019-08-06 00:08:49,016: [28429] m.c.manticore:INFO: Generated testcase No. 93 - REVERT(3 txs)
2019-08-06 00:08:54,924: [28456] m.c.manticore:INFO: Generated testcase No. 94 - REVERT(3 txs)
2019-08-06 00:08:56,269: [28448] m.c.manticore:INFO: Generated testcase No. 95 - REVERT(3 txs)
2019-08-06 00:09:06,662: [28476] m.c.manticore:INFO: Generated testcase No. 96 - REVERT(3 txs)
2019-08-06 00:09:07,364: [28464] m.c.manticore:INFO: Generated testcase No. 97 - REVERT(3 txs)
2019-08-06 00:09:09,309: [28430] m.c.manticore:INFO: Generated testcase No. 98 - REVERT(3 txs)
2019-08-06 00:09:11,712: [28437] m.c.manticore:INFO: Generated testcase No. 99 - REVERT(3 txs)
2019-08-06 00:09:16,025: [28425] m.c.manticore:INFO: Generated testcase No. 100 - REVERT(3 txs)
2019-08-06 00:09:17,924: [28429] m.c.manticore:INFO: Generated testcase No. 101 - REVERT(3 txs)
2019-08-06 00:09:26,259: [28456] m.c.manticore:INFO: Generated testcase No. 102 - REVERT(3 txs)
2019-08-06 00:09:29,619: [28448] m.c.manticore:INFO: Generated testcase No. 103 - REVERT(3 txs)
2019-08-06 00:09:37,517: [28476] m.c.manticore:INFO: Generated testcase No. 104 - REVERT(3 txs)
2019-08-06 00:09:38,745: [28430] m.c.manticore:INFO: Generated testcase No. 105 - REVERT(3 txs)
2019-08-06 00:09:40,908: [28464] m.c.manticore:INFO: Generated testcase No. 106 - REVERT(3 txs)
2019-08-06 00:09:44,846: [28437] m.c.manticore:INFO: Generated testcase No. 107 - REVERT(3 txs)
2019-08-06 00:09:46,837: [28425] m.c.manticore:INFO: Generated testcase No. 108 - REVERT(3 txs)
2019-08-06 00:09:47,353: [28429] m.c.manticore:INFO: Generated testcase No. 109 - REVERT(3 txs)
2019-08-06 00:09:57,652: [28448] m.c.manticore:INFO: Generated testcase No. 110 - REVERT(3 txs)
2019-08-06 00:09:58,238: [28456] m.c.manticore:INFO: Generated testcase No. 111 - REVERT(3 txs)
2019-08-06 00:10:10,534: [28476] m.c.manticore:INFO: Generated testcase No. 112 - REVERT(3 txs)
2019-08-06 00:10:12,155: [28430] m.c.manticore:INFO: Generated testcase No. 113 - REVERT(3 txs)
2019-08-06 00:10:14,662: [28464] m.c.manticore:INFO: Generated testcase No. 114 - REVERT(3 txs)
2019-08-06 00:10:15,729: [28437] m.c.manticore:INFO: Generated testcase No. 115 - REVERT(3 txs)
2019-08-06 00:10:18,616: [28425] m.c.manticore:INFO: Generated testcase No. 116 - REVERT(3 txs)
2019-08-06 00:10:20,040: [28429] m.c.manticore:INFO: Generated testcase No. 117 - REVERT(3 txs)
2019-08-06 00:10:28,434: [28448] m.c.manticore:INFO: Generated testcase No. 118 - REVERT(3 txs)
2019-08-06 00:10:34,234: [28456] m.c.manticore:INFO: Generated testcase No. 119 - REVERT(3 txs)
2019-08-06 00:10:40,649: [28476] m.c.manticore:INFO: Generated testcase No. 120 - REVERT(3 txs)
2019-08-06 00:10:43,154: [28430] m.c.manticore:INFO: Generated testcase No. 121 - REVERT(3 txs)
2019-08-06 00:10:46,318: [28437] m.c.manticore:INFO: Generated testcase No. 122 - REVERT(3 txs)
2019-08-06 00:10:46,364: [28464] m.c.manticore:INFO: Generated testcase No. 123 - REVERT(3 txs)
2019-08-06 00:10:48,149: [28425] m.c.manticore:INFO: Generated testcase No. 124 - REVERT(3 txs)
2019-08-06 00:10:50,104: [28429] m.c.manticore:INFO: Generated testcase No. 125 - REVERT(3 txs)
2019-08-06 00:10:58,855: [28448] m.c.manticore:INFO: Generated testcase No. 126 - REVERT(3 txs)
2019-08-06 00:11:04,834: [28456] m.c.manticore:INFO: Generated testcase No. 127 - REVERT(3 txs)
2019-08-06 00:11:14,737: [28430] m.c.manticore:INFO: Generated testcase No. 128 - REVERT(3 txs)
2019-08-06 00:11:16,642: [28464] m.c.manticore:INFO: Generated testcase No. 129 - REVERT(3 txs)
2019-08-06 00:11:17,660: [28425] m.c.manticore:INFO: Generated testcase No. 130 - REVERT(3 txs)
2019-08-06 00:11:17,963: [28437] m.c.manticore:INFO: Generated testcase No. 131 - REVERT(3 txs)
2019-08-06 00:11:17,974: [28476] m.c.manticore:INFO: Generated testcase No. 132 - REVERT(3 txs)
2019-08-06 00:11:23,960: [28429] m.c.manticore:INFO: Generated testcase No. 133 - REVERT(3 txs)
2019-08-06 00:11:35,539: [28448] m.c.manticore:INFO: Generated testcase No. 134 - REVERT(3 txs)
2019-08-06 00:11:36,130: [28456] m.c.manticore:INFO: Generated testcase No. 135 - REVERT(3 txs)
2019-08-06 00:11:45,929: [28464] m.c.manticore:INFO: Generated testcase No. 136 - REVERT(3 txs)
2019-08-06 00:11:48,065: [28476] m.c.manticore:INFO: Generated testcase No. 137 - REVERT(3 txs)
2019-08-06 00:11:48,634: [28425] m.c.manticore:INFO: Generated testcase No. 138 - REVERT(3 txs)
2019-08-06 00:11:48,655: [28430] m.c.manticore:INFO: Generated testcase No. 139 - REVERT(3 txs)
2019-08-06 00:11:49,355: [28437] m.c.manticore:INFO: Generated testcase No. 140 - REVERT(3 txs)
2019-08-06 00:11:57,162: [28429] m.c.manticore:INFO: Generated testcase No. 141 - REVERT(3 txs)
2019-08-06 00:12:06,322: [28448] m.c.manticore:INFO: Generated testcase No. 142 - REVERT(3 txs)
2019-08-06 00:12:08,342: [28456] m.c.manticore:INFO: Generated testcase No. 143 - REVERT(3 txs)
2019-08-06 00:12:15,817: [28476] m.c.manticore:INFO: Generated testcase No. 144 - REVERT(3 txs)
2019-08-06 00:12:17,330: [28464] m.c.manticore:INFO: Generated testcase No. 145 - REVERT(3 txs)
2019-08-06 00:12:18,339: [28425] m.c.manticore:INFO: Generated testcase No. 146 - REVERT(3 txs)
2019-08-06 00:12:20,555: [28430] m.c.manticore:INFO: Generated testcase No. 147 - REVERT(3 txs)
2019-08-06 00:12:22,267: [28437] m.c.manticore:INFO: Generated testcase No. 148 - REVERT(3 txs)
2019-08-06 00:12:26,811: [28429] m.c.manticore:INFO: Generated testcase No. 149 - REVERT(3 txs)
2019-08-06 00:12:37,064: [28448] m.c.manticore:INFO: Generated testcase No. 150 - REVERT(3 txs)
2019-08-06 00:12:42,555: [28456] m.c.manticore:INFO: Generated testcase No. 151 - REVERT(3 txs)
2019-08-06 00:12:48,561: [28464] m.c.manticore:INFO: Generated testcase No. 152 - REVERT(3 txs)
2019-08-06 00:12:51,113: [28476] m.c.manticore:INFO: Generated testcase No. 153 - REVERT(3 txs)
2019-08-06 00:12:53,049: [28430] m.c.manticore:INFO: Generated testcase No. 154 - REVERT(3 txs)
2019-08-06 00:12:54,050: [28425] m.c.manticore:INFO: Generated testcase No. 155 - REVERT(3 txs)
2019-08-06 00:12:56,265: [28437] m.c.manticore:INFO: Generated testcase No. 156 - REVERT(3 txs)
2019-08-06 00:13:08,579: [28429] m.c.manticore:INFO: Generated testcase No. 157 - REVERT(3 txs)
2019-08-06 00:13:13,628: [28448] m.c.manticore:INFO: Generated testcase No. 158 - REVERT(3 txs)
2019-08-06 00:13:14,784: [28456] m.c.manticore:INFO: Generated testcase No. 159 - REVERT(3 txs)
2019-08-06 00:13:20,836: [28464] m.c.manticore:INFO: Generated testcase No. 160 - REVERT(3 txs)
2019-08-06 00:13:25,873: [28430] m.c.manticore:INFO: Generated testcase No. 161 - REVERT(3 txs)
2019-08-06 00:13:26,028: [28425] m.c.manticore:INFO: Generated testcase No. 162 - REVERT(3 txs)
2019-08-06 00:13:27,677: [28437] m.c.manticore:INFO: Generated testcase No. 163 - REVERT(3 txs)
2019-08-06 00:13:34,889: [28476] m.c.manticore:INFO: Generated testcase No. 164 - REVERT(3 txs)
2019-08-06 00:13:44,054: [28429] m.c.manticore:INFO: Generated testcase No. 165 - REVERT(3 txs)
2019-08-06 00:13:45,080: [28448] m.c.manticore:INFO: Generated testcase No. 166 - REVERT(3 txs)
2019-08-06 00:13:45,577: [28456] m.c.manticore:INFO: Generated testcase No. 167 - REVERT(3 txs)
2019-08-06 00:13:51,819: [28464] m.c.manticore:INFO: Generated testcase No. 168 - REVERT(3 txs)
2019-08-06 00:13:56,054: [28430] m.c.manticore:INFO: Generated testcase No. 169 - REVERT(3 txs)
2019-08-06 00:13:58,131: [28425] m.c.manticore:INFO: Generated testcase No. 170 - REVERT(3 txs)
2019-08-06 00:14:13,478: [28437] m.c.manticore:INFO: Generated testcase No. 171 - REVERT(3 txs)
2019-08-06 00:14:15,348: [28429] m.c.manticore:INFO: Generated testcase No. 172 - REVERT(3 txs)
2019-08-06 00:14:18,254: [28476] m.c.manticore:INFO: Generated testcase No. 173 - REVERT(3 txs)
2019-08-06 00:14:19,022: [28456] m.c.manticore:INFO: Generated testcase No. 174 - REVERT(3 txs)
2019-08-06 00:14:22,125: [28448] m.c.manticore:INFO: Generated testcase No. 175 - REVERT(3 txs)
2019-08-06 00:14:28,172: [28464] m.c.manticore:INFO: Generated testcase No. 176 - REVERT(3 txs)
2019-08-06 00:14:33,040: [28430] m.c.manticore:INFO: Generated testcase No. 178 - REVERT(3 txs)
2019-08-06 00:14:34,933: [28425] m.c.manticore:INFO: Generated testcase No. 177 - REVERT(3 txs)
2019-08-06 00:14:46,349: [28437] m.c.manticore:INFO: Generated testcase No. 179 - REVERT(3 txs)
2019-08-06 00:14:47,950: [28429] m.c.manticore:INFO: Generated testcase No. 180 - REVERT(3 txs)
2019-08-06 00:14:56,029: [28476] m.c.manticore:INFO: Generated testcase No. 181 - REVERT(3 txs)
2019-08-06 00:14:57,763: [28448] m.c.manticore:INFO: Generated testcase No. 182 - REVERT(3 txs)
2019-08-06 00:14:58,438: [28456] m.c.manticore:INFO: Generated testcase No. 183 - RETURN(2 txs)
2019-08-06 00:15:04,239: [28464] m.c.manticore:INFO: Generated testcase No. 184 - RETURN(2 txs)
2019-08-06 00:15:34,407: [12] m.c.manticore:INFO: Results in /mcore_m36voh6y
2019-08-06 00:15:41,529: [1834] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUnusedRetVal, DetectReentrancySimple, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-08-06 00:15:41,530: [1834] m.main:INFO: Beginning analysis
2019-08-06 00:15:41,574: [1834] m.e.manticore:INFO: Starting symbolic create contract
2019-08-06 00:15:52,966: [1834] m.e.manticore:INFO: Starting symbolic transaction: 0
