/unique_chucks/10/0x415f306a0628d35183f42d0607cd03fcb71d1e1f.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_EXTRA_GAS_IN_LOOPS
ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 30
column: 2
content: functionresetTimer(string_kingdomKey);

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 222
column: 4
content: functionMap(address_bookerAddress,address_woodAddress,uint_startTime,uint_endTime){bookerAddress=_bookerAddress;woodAddress=_woodAddress;woodInterface=ERC20Basic(_woodAddress);currentRound=1;rounds[currentRound]=Round(Jackpot(address(0),0),Jackpot(address(0),0),Jackpot(address(0),0),Jackpot(address(0),0),Jackpot(address(0),0),0,0);rounds[currentRound].jackpot1=Jackpot(address(0),0);rounds[currentRound].jackpot2=Jackpot(address(0),0);rounds[currentRound].jackpot3=Jackpot(address(0),0);rounds[currentRound].jackpot4=Jackpot(address(0),0);rounds[currentRound].jackpot5=Jackpot(address(0),0);rounds[currentRound].startTime=_startTime;rounds[currentRound].endTime=_endTime;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 237
column: 4
content: function(){}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 155
column: 4
content: mapping(uint=>Round)rounds;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 156
column: 4
content: mapping(address=>uint)lastTransaction;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 160
column: 4
content: uintconstantMAXIMUM_CLAIM_PRICE_WEI=800ether;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 161
column: 4
content: uintconstantKINGDOM_MULTIPLIER=20;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 162
column: 4
content: uintconstantTEAM_COMMISSION_RATIO=10;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 163
column: 4
content: uintconstantJACKPOT_COMMISSION_RATIO=10;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 210
column: 4
content: ERC20BasicwoodInterface;

SOLIDITY_VISIBILITY :10
SOLIDITY_SAFEMATH :2
SOLIDITY_OVERPOWERED_ROLE :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA :1
SOLIDITY_SEND :2
SOLIDITY_EXTRA_GAS_IN_LOOPS :1
SOLIDITY_UPGRADE_TO_050 :11
SOLIDITY_GAS_LIMIT_IN_LOOPS :1
