2019-07-26 02:34:43,297: [12] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectExternalCallAndLeak, DetectSuicidal, DetectUninitializedStorage, DetectEnvInstruction, DetectReentrancyAdvanced, DetectDelegatecall, DetectUninitializedMemory, DetectIntegerOverflow
2019-07-26 02:34:43,298: [12] m.main:INFO: Beginning analysis
2019-07-26 02:34:43,309: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 02:34:43,591: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 02:34:44,293: [12] m.c.manticore:INFO: Results in /mcore__iwx5tw2
2019-07-26 02:34:45,209: [315] m.main:INFO: Registered plugins: DetectReentrancyAdvanced, DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectReentrancySimple, DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak
2019-07-26 02:34:45,209: [315] m.main:INFO: Beginning analysis
2019-07-26 02:34:45,273: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 02:35:17,491: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:35:19,090: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:35:51,096: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 02:37:06,255: [1526] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:38:38,929: [1538] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 02:38:44,968: [1536] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:38:51,133: [1538] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:39:03,053: [1522] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 02:40:48,729: [1539] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 02:41:48,869: [1539] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-26 02:42:13,925: [1518] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:51:20,529: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 150)
2019-07-26 02:51:23,977: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 129)
2019-07-26 02:51:26,247: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 151)
2019-07-26 02:51:30,145: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 130)
2019-07-26 02:51:31,037: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 152)
2019-07-26 02:51:36,787: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 153)
2019-07-26 02:51:36,830: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 131)
2019-07-26 02:51:42,425: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 132)
2019-07-26 02:51:49,173: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 133)
2019-07-26 02:51:53,133: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 154)
2019-07-26 02:51:55,125: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 134)
2019-07-26 02:52:00,649: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 135)
2019-07-26 02:52:01,657: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 155)
2019-07-26 02:52:06,253: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 136)
2019-07-26 02:52:07,921: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 156)
2019-07-26 02:52:12,953: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 157)
2019-07-26 02:52:18,550: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 158)
2019-07-26 02:52:20,014: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 137)
2019-07-26 02:52:25,653: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 159)
2019-07-26 02:52:26,862: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 138)
2019-07-26 02:52:34,965: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 139)
2019-07-26 02:52:41,265: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 140)
2019-07-26 02:52:45,653: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 128)
2019-07-26 02:52:47,521: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 141)
2019-07-26 02:52:52,021: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 129)
2019-07-26 02:52:55,541: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 142)
2019-07-26 02:52:59,021: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 130)
2019-07-26 02:53:02,674: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 143)
2019-07-26 02:53:05,417: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 131)
2019-07-26 02:53:09,917: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 144)
2019-07-26 02:53:11,570: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 132)
2019-07-26 02:53:17,329: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 145)
2019-07-26 02:53:18,873: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 133)
2019-07-26 02:53:26,749: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 146)
2019-07-26 02:53:29,966: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 134)
2019-07-26 02:53:38,981: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 135)
2019-07-26 02:53:49,125: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 147)
2019-07-26 02:53:56,325: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 148)
2019-07-26 02:54:04,464: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 149)
2019-07-26 02:54:04,518: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 136)
2019-07-26 02:54:12,358: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 137)
2019-07-26 02:54:14,021: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 150)
2019-07-26 02:54:20,353: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 138)
2019-07-26 02:54:21,933: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 151)
2019-07-26 02:54:28,857: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 139)
2019-07-26 02:54:30,137: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 152)
2019-07-26 02:54:32,741: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:54:37,249: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 140)
2019-07-26 02:54:38,765: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 153)
2019-07-26 02:54:47,817: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 154)
2019-07-26 02:54:48,761: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 141)
2019-07-26 02:54:56,149: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 155)
2019-07-26 02:54:56,649: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 142)
2019-07-26 02:55:04,137: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 156)
2019-07-26 02:55:04,430: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 143)
2019-07-26 02:55:11,541: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 157)
2019-07-26 02:55:12,842: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 144)
2019-07-26 02:55:22,261: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 158)
2019-07-26 02:55:23,017: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 145)
2019-07-26 02:55:25,717: [1535] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-26 02:55:30,252: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 159)
2019-07-26 02:55:34,017: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 146)
2019-07-26 02:55:43,321: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 147)
2019-07-26 02:55:52,729: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 148)
2019-07-26 02:56:02,329: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 149)
2019-07-26 02:56:12,646: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 150)
2019-07-26 02:56:17,466: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 128)
2019-07-26 02:56:22,938: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 151)
2019-07-26 02:56:25,861: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 129)
2019-07-26 02:56:31,242: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 152)
2019-07-26 02:56:34,447: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 130)
2019-07-26 02:56:43,117: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 153)
2019-07-26 02:56:46,246: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 131)
2019-07-26 02:56:53,245: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 132)
2019-07-26 02:57:01,141: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 133)
2019-07-26 02:57:11,285: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 154)
2019-07-26 02:57:11,361: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 134)
2019-07-26 02:57:18,249: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 155)
2019-07-26 02:57:19,469: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 135)
2019-07-26 02:57:25,737: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 136)
2019-07-26 02:57:26,729: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 156)
2019-07-26 02:57:33,829: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 157)
2019-07-26 02:57:36,429: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 137)
2019-07-26 02:57:40,353: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 158)
2019-07-26 02:57:45,325: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 138)
2019-07-26 02:57:48,925: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 159)
2019-07-26 02:57:53,721: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 139)
2019-07-26 02:58:01,277: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 140)
2019-07-26 02:58:10,057: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 141)
2019-07-26 02:58:20,121: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 142)
2019-07-26 02:58:31,976: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 143)
2019-07-26 02:59:00,065: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 144)
2019-07-26 02:59:07,529: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 145)
2019-07-26 02:59:15,973: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 146)
2019-07-26 02:59:28,945: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 147)
2019-07-26 02:59:38,873: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 148)
2019-07-26 02:59:49,525: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 149)
2019-07-26 02:59:59,729: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 150)
2019-07-26 03:00:05,941: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 151)
2019-07-26 03:00:14,473: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 152)
2019-07-26 03:00:24,380: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 153)
2019-07-26 03:00:33,753: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 154)
2019-07-26 03:00:45,713: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 155)
2019-07-26 03:00:54,261: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 156)
2019-07-26 03:01:01,833: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 157)
2019-07-26 03:01:12,125: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 158)
2019-07-26 03:01:21,477: [1542] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 181587953480767465721969388202602170878812680038, offset 159)
