2019-08-04 13:52:52,991: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectIntegerOverflow, DetectUninitializedMemory, DetectReentrancyAdvanced, DetectDelegatecall
2019-08-04 13:52:52,992: [12] m.main:INFO: Beginning analysis
2019-08-04 14:00:57,000: [7545] m.c.manticore:INFO: Generated testcase No. 76 - REVERT(3 txs)
2019-08-04 14:01:00,639: [7553] m.c.manticore:INFO: Generated testcase No. 77 - REVERT(3 txs)
2019-08-04 14:01:03,588: [7541] m.c.manticore:INFO: Generated testcase No. 78 - REVERT(3 txs)
2019-08-04 14:01:07,030: [7545] m.c.manticore:INFO: Generated testcase No. 79 - REVERT(3 txs)
2019-08-04 14:01:11,547: [7541] m.c.manticore:INFO: Generated testcase No. 80 - REVERT(3 txs)
2019-08-04 14:01:13,837: [7547] m.c.manticore:INFO: Generated testcase No. 81 - REVERT(3 txs)
2019-08-04 14:01:14,848: [7545] m.c.manticore:INFO: Generated testcase No. 82 - REVERT(3 txs)
2019-08-04 14:01:18,383: [7542] m.c.manticore:INFO: Generated testcase No. 83 - REVERT(3 txs)
2019-08-04 14:01:24,230: [7550] m.c.manticore:INFO: Generated testcase No. 84 - REVERT(3 txs)
2019-08-04 14:03:05,688: [12] m.c.manticore:INFO: Results in /mcore_yuz8wohs
2019-08-04 14:03:12,738: [10255] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUnusedRetVal, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectExternalCallAndLeak, DetectUninitializedMemory, DetectEnvInstruction
2019-08-04 14:03:12,738: [10255] m.main:INFO: Beginning analysis
2019-08-04 14:03:12,756: [10255] m.e.manticore:INFO: Starting symbolic create contract
2019-08-04 14:03:13,127: [10301] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-04 14:03:13,727: [10255] m.c.manticore:INFO: Results in /mcore_8falc_ee
2019-08-04 14:03:14,586: [10558] m.main:INFO: Registered plugins: DetectInvalid, DetectSuicidal, DetectUninitializedStorage, DetectReentrancySimple, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectReentrancyAdvanced, DetectUninitializedMemory, DetectUnusedRetVal, DetectExternalCallAndLeak
2019-08-04 14:03:14,586: [10558] m.main:INFO: Beginning analysis
2019-08-04 14:03:14,625: [10558] m.e.manticore:INFO: Starting symbolic create contract
2019-08-04 14:03:14,943: [10602] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-08-04 14:03:15,422: [10558] m.c.manticore:INFO: Results in /mcore_79cxm61g
2019-08-04 14:03:16,391: [10861] m.main:INFO: Registered plugins: DetectDelegatecall, DetectIntegerOverflow, DetectUninitializedMemory, DetectUnusedRetVal, DetectSuicidal, DetectReentrancySimple, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedStorage, DetectInvalid, DetectReentrancyAdvanced
2019-08-04 14:03:16,391: [10861] m.main:INFO: Beginning analysis
2019-08-04 14:03:16,404: [10861] m.e.manticore:INFO: Starting symbolic create contract
2019-08-04 14:03:20,343: [10861] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-04 14:03:27,029: [10861] m.e.manticore:INFO: 2 alive states, 8 terminated states
2019-08-04 14:03:28,554: [10861] m.e.manticore:INFO: Starting symbolic transaction: 1
2019-08-04 14:03:39,321: [10861] m.e.manticore:INFO: 4 alive states, 24 terminated states
2019-08-04 14:03:41,304: [13494] m.c.manticore:INFO: Generated testcase No. 0 - RETURN(3 txs)
2019-08-04 14:03:41,310: [13502] m.c.manticore:INFO: Generated testcase No. 1 - REVERT(2 txs)
2019-08-04 14:03:41,316: [13496] m.c.manticore:INFO: Generated testcase No. 2 - RETURN(3 txs)
2019-08-04 14:03:41,328: [13490] m.c.manticore:INFO: Generated testcase No. 3 - RETURN(1 txs)
2019-08-04 14:03:41,383: [13498] m.c.manticore:INFO: Generated testcase No. 5 - RETURN(3 txs)
2019-08-04 14:03:41,394: [13499] m.c.manticore:INFO: Generated testcase No. 6 - REVERT(2 txs)
2019-08-04 14:03:41,401: [13492] m.c.manticore:INFO: Generated testcase No. 4 - RETURN(3 txs)
2019-08-04 14:03:41,402: [13500] m.c.manticore:INFO: Generated testcase No. 7 - REVERT(2 txs)
2019-08-04 14:03:41,459: [13489] m.c.manticore:INFO: Generated testcase No. 8 - REVERT(2 txs)
2019-08-04 14:03:41,471: [13497] m.c.manticore:INFO: Generated testcase No. 9 - REVERT(2 txs)
2019-08-04 14:03:45,530: [13490] m.c.manticore:INFO: Generated testcase No. 10 - REVERT(2 txs)
2019-08-04 14:03:46,121: [13489] m.c.manticore:INFO: Generated testcase No. 11 - REVERT(2 txs)
2019-08-04 14:03:46,183: [13500] m.c.manticore:INFO: Generated testcase No. 12 - RETURN(2 txs)
2019-08-04 14:03:46,251: [13499] m.c.manticore:INFO: Generated testcase No. 13 - RETURN(2 txs)
2019-08-04 14:03:46,463: [13497] m.c.manticore:INFO: Generated testcase No. 14 - REVERT(3 txs)
2019-08-04 14:03:46,498: [13502] m.c.manticore:INFO: Generated testcase No. 15 - REVERT(3 txs)
2019-08-04 14:03:47,016: [13496] m.c.manticore:INFO: Generated testcase No. 16 - REVERT(3 txs)
2019-08-04 14:03:47,517: [13494] m.c.manticore:INFO: Generated testcase No. 17 - REVERT(3 txs)
2019-08-04 14:03:47,570: [13498] m.c.manticore:INFO: Generated testcase No. 18 - REVERT(3 txs)
2019-08-04 14:03:48,083: [13492] m.c.manticore:INFO: Generated testcase No. 19 - REVERT(3 txs)
2019-08-04 14:03:50,656: [13490] m.c.manticore:INFO: Generated testcase No. 20 - REVERT(3 txs)
2019-08-04 14:03:51,304: [13500] m.c.manticore:INFO: Generated testcase No. 21 - REVERT(3 txs)
2019-08-04 14:03:51,554: [13499] m.c.manticore:INFO: Generated testcase No. 22 - REVERT(3 txs)
2019-08-04 14:03:51,935: [13489] m.c.manticore:INFO: Generated testcase No. 23 - REVERT(3 txs)
2019-08-04 14:03:52,544: [13502] m.c.manticore:INFO: Generated testcase No. 24 - REVERT(3 txs)
2019-08-04 14:03:52,605: [13497] m.c.manticore:INFO: Generated testcase No. 25 - REVERT(3 txs)
2019-08-04 14:03:53,661: [13496] m.c.manticore:INFO: Generated testcase No. 26 - REVERT(3 txs)
2019-08-04 14:03:53,806: [13498] m.c.manticore:INFO: Generated testcase No. 27 - REVERT(3 txs)
2019-08-04 14:03:59,235: [10861] m.c.manticore:INFO: Results in /mcore_fftk_r7c
2019-08-04 14:04:02,164: [14678] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectDelegatecall, DetectEnvInstruction, DetectUnusedRetVal, DetectUninitializedMemory, DetectExternalCallAndLeak
2019-08-04 14:04:02,164: [14678] m.main:INFO: Beginning analysis
2019-08-04 14:04:02,204: [14678] m.e.manticore:INFO: Starting symbolic create contract
2019-08-04 14:04:21,841: [14678] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-04 14:04:45,592: [15776] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-04 14:04:48,735: [15782] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-04 14:05:19,184: [15770] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-04 14:06:00,848: [15776] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-08-04 14:06:43,080: [15777] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-08-04 14:13:56,547: [15788] m.c.worker:ERROR: Exception in state 8: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-04 14:14:10,284: [15776] m.c.worker:ERROR: Exception in state 2: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-04 14:15:12,304: [15770] m.c.worker:ERROR: Exception in state 1: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-04 14:15:43,295: [15781] m.c.worker:ERROR: Exception in state 5: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-04 14:16:18,017: [15789] m.c.worker:ERROR: Exception in state 9: SolverError('',)
Traceback (most recent call last):
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/worker.py", line 121, in run
    current_state.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/ethereum/state.py", line 6, in execute
    return self._platform.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 2684, in execute
    self.current_vm.execute()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1210, in execute
    last_pc, last_gas, instruction, arguments, fee, allocated = self._checkpoint()
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 1109, in _checkpoint
    self._consume(fee)
  File "/usr/local/lib/python3.6/dist-packages/manticore/platforms/evm.py", line 972, in _consume
    self.constraints, constraint
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 436, in get_all_values
    while self._is_sat():
  File "/usr/local/lib/python3.6/dist-packages/manticore/core/smtlib/solver.py", line 328, in _is_sat
    raise SolverError(status)
manticore.exceptions.SolverError
 
2019-08-04 14:19:12,444: [15782] m.p.evm:WARNING: Concretizing LOG's 2 argument and dropping its taints: the value might not be tracked properly (in case of using detectors)
