2019-07-26 04:33:27,712: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectUnusedRetVal, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-07-26 04:33:27,712: [12] m.main:INFO: Beginning analysis
2019-07-26 04:33:27,782: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 04:33:28,077: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-26 04:33:28,572: [12] m.c.manticore:INFO: Results in /mcore_2gyoex3r
2019-07-26 04:33:29,403: [315] m.main:INFO: Registered plugins: DetectUninitializedStorage, DetectIntegerOverflow, DetectUnusedRetVal, DetectInvalid, DetectDelegatecall, DetectSuicidal, DetectEnvInstruction, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectReentrancySimple, DetectReentrancyAdvanced
2019-07-26 04:33:29,404: [315] m.main:INFO: Beginning analysis
2019-07-26 04:33:29,443: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-26 04:33:30,685: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-26 04:35:52,178: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 133)
2019-07-26 04:35:52,276: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 158)
2019-07-26 04:35:52,400: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 134)
2019-07-26 04:35:52,776: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 159)
2019-07-26 04:35:52,781: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 135)
2019-07-26 04:35:53,173: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 136)
2019-07-26 04:35:53,481: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 137)
2019-07-26 04:35:53,882: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 138)
2019-07-26 04:35:54,186: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 139)
2019-07-26 04:35:54,273: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 128)
2019-07-26 04:35:54,625: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 129)
2019-07-26 04:35:54,682: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 140)
2019-07-26 04:35:55,086: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 130)
2019-07-26 04:35:55,089: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 141)
2019-07-26 04:35:55,565: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 142)
2019-07-26 04:35:55,577: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 131)
2019-07-26 04:35:55,946: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 143)
2019-07-26 04:35:55,985: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 132)
2019-07-26 04:35:56,288: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 133)
2019-07-26 04:35:56,334: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 144)
2019-07-26 04:35:56,731: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 134)
2019-07-26 04:35:57,294: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 145)
2019-07-26 04:35:57,683: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 146)
2019-07-26 04:35:57,893: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 135)
2019-07-26 04:35:58,081: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 147)
2019-07-26 04:35:58,283: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 136)
2019-07-26 04:35:58,573: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 148)
2019-07-26 04:35:58,776: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 137)
2019-07-26 04:35:59,289: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 149)
2019-07-26 04:35:59,291: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 138)
2019-07-26 04:35:59,692: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 150)
2019-07-26 04:35:59,693: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 139)
2019-07-26 04:36:00,188: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 151)
2019-07-26 04:36:00,386: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 140)
2019-07-26 04:36:00,498: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 152)
2019-07-26 04:36:00,793: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 141)
2019-07-26 04:36:00,894: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 153)
2019-07-26 04:36:01,289: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 142)
2019-07-26 04:36:01,367: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 154)
2019-07-26 04:36:01,680: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 143)
2019-07-26 04:36:01,699: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 155)
2019-07-26 04:36:02,082: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 144)
2019-07-26 04:36:02,149: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 156)
2019-07-26 04:36:02,484: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 145)
2019-07-26 04:36:02,581: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 157)
2019-07-26 04:36:02,877: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 146)
2019-07-26 04:36:02,978: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 158)
2019-07-26 04:36:03,181: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 147)
2019-07-26 04:36:03,374: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 159)
2019-07-26 04:36:03,681: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 148)
2019-07-26 04:36:03,981: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 149)
2019-07-26 04:36:04,282: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 150)
2019-07-26 04:36:04,880: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 151)
2019-07-26 04:36:05,484: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 152)
2019-07-26 04:36:06,153: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 153)
2019-07-26 04:36:06,785: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 154)
2019-07-26 04:36:07,377: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 155)
2019-07-26 04:36:07,970: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 156)
2019-07-26 04:36:09,362: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 157)
2019-07-26 04:36:09,986: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 158)
2019-07-26 04:36:10,990: [2379] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 159)
2019-07-26 04:40:12,599: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 160)
2019-07-26 04:40:13,472: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 161)
2019-07-26 04:40:14,075: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 162)
2019-07-26 04:40:14,473: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 163)
2019-07-26 04:40:14,776: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 164)
2019-07-26 04:40:15,180: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 165)
2019-07-26 04:40:15,685: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 166)
2019-07-26 04:40:16,153: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 167)
2019-07-26 04:40:16,677: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 168)
2019-07-26 04:40:16,969: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 169)
2019-07-26 04:40:17,278: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 170)
2019-07-26 04:40:17,784: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 171)
2019-07-26 04:40:18,581: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 172)
2019-07-26 04:40:18,995: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 173)
2019-07-26 04:40:19,380: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 174)
2019-07-26 04:40:19,388: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 160)
2019-07-26 04:40:19,684: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 161)
2019-07-26 04:40:19,874: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 175)
2019-07-26 04:40:20,175: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 162)
2019-07-26 04:40:20,211: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 176)
2019-07-26 04:40:20,571: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 163)
2019-07-26 04:40:20,681: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 177)
2019-07-26 04:40:20,974: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 178)
2019-07-26 04:40:20,976: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 164)
2019-07-26 04:40:21,382: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 179)
2019-07-26 04:40:21,637: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 165)
2019-07-26 04:40:21,986: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 166)
2019-07-26 04:40:22,071: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 180)
2019-07-26 04:40:22,355: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 167)
2019-07-26 04:40:22,492: [2377] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 181)
2019-07-26 04:40:22,800: [2386] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 462626743683843513261469476225772132686312403546, offset 168)
