/unique_chucks/15/0xe19e5f100d6a31169b5dca265c9285059c41d4f6.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_CALL_WITHOUT_DATA
ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 49
column: 13
content: if(!msg.sender.send(amountToRefund)){throw;}

ruleId: SOLIDITY_SEND
patternId: 430636
severity: 1
line: 49
column: 29
content: send(amountToRefund)

ruleId: SOLIDITY_UNCHECKED_CALL
patternId: f39eed
severity: 3
line: 72
column: 51
content: send(payoutToSend)

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 83k1no
severity: 1
line: 83
column: 26
content: call.gas(msg.gas).value(collectedFees)()

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 13
column: 4
content: functionNanoPyramid(){owner=msg.sender;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 32
column: 4
content: function(){enter();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 36
column: 4
content: functionenter(){if(msg.value<minAmount){collectedFees+=msg.value;return;}uintamount;if(msg.value>maxAmount){uintamountToRefund=msg.value-maxAmount;if(amountToRefund>=minAmount){if(!msg.sender.send(amountToRefund)){throw;}}amount=maxAmount;}else{amount=msg.value;}participants.push(Participant(msg.sender,amount*pyramidMultiplier/100));balance+=(amount*(100-fee))/100;collectedFees+=(amount*fee)/100;while(balance>participants[payoutOrder].payout){uintpayoutToSend=participants[payoutOrder].payout;participants[payoutOrder].etherAddress.send(payoutToSend);balance-=payoutToSend;payoutOrder+=1;}if(collectedFees>=minFeePayout){if(!owner.send(collectedFees)){if(owner.call.gas(msg.gas).value(collectedFees)()){collectedFees=0;}}else{collectedFees=0;}}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 93
column: 4
content: functiontotalParticipants()constantreturns(uintcount){count=participants.length;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 97
column: 4
content: functionawaitingParticipants()constantreturns(uintcount){count=participants.length-payoutOrder;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 101
column: 4
content: functionoutstandingBalance()constantreturns(uintamount){uintpayout=0;uintidx;for(idx=payoutOrder;idx<participants.length;idx++){payout+=participants[idx].payout;}amount=payout-balance;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 111
column: 4
content: functionsetOwner(address_owner)onlyowner{owner=_owner;}

SOLIDITY_VISIBILITY :7
SOLIDITY_DEPRECATED_CONSTRUCTIONS :4
SOLIDITY_REVERT_REQUIRE :1
SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA :7
SOLIDITY_SEND :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :2
SOLIDITY_UPGRADE_TO_050 :1
SOLIDITY_GAS_LIMIT_IN_LOOPS :1
SOLIDITY_UNCHECKED_CALL :1
SOLIDITY_CALL_WITHOUT_DATA :1
