2019-07-22 18:50:21,265: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectIntegerOverflow, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall
2019-07-22 18:50:21,265: [12] m.main:INFO: Beginning analysis
2019-07-22 18:50:21,276: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-22 18:50:28,732: [12] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-22 18:50:40,572: [853] m.e.detectors:WARNING: Reachable external call to sender
2019-07-22 18:51:27,265: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 158)
2019-07-22 18:51:27,564: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 159)
2019-07-22 18:51:29,262: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 128)
2019-07-22 18:51:29,671: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 129)
2019-07-22 18:51:30,466: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 130)
2019-07-22 18:51:30,872: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 131)
2019-07-22 18:51:31,174: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 132)
2019-07-22 18:51:31,471: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 133)
2019-07-22 18:51:32,066: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 134)
2019-07-22 18:51:32,382: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 135)
2019-07-22 18:51:32,818: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 136)
2019-07-22 18:51:33,280: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 137)
2019-07-22 18:51:33,667: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 138)
2019-07-22 18:51:34,058: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 139)
2019-07-22 18:51:34,371: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 140)
2019-07-22 18:51:34,773: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 141)
2019-07-22 18:51:35,310: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 142)
2019-07-22 18:51:35,674: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 143)
2019-07-22 18:51:36,071: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 144)
2019-07-22 18:51:36,569: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 145)
2019-07-22 18:51:36,970: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 146)
2019-07-22 18:51:37,474: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 147)
2019-07-22 18:51:37,882: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 148)
2019-07-22 18:51:38,242: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 149)
2019-07-22 18:51:38,683: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 150)
2019-07-22 18:51:39,162: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 151)
2019-07-22 18:51:39,671: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 152)
2019-07-22 18:51:40,062: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 153)
2019-07-22 18:51:40,580: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 154)
2019-07-22 18:51:41,074: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 155)
2019-07-22 18:51:41,447: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 156)
2019-07-22 18:51:41,701: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 157)
2019-07-22 18:51:42,071: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 158)
2019-07-22 18:51:42,572: [855] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 159)
2019-07-22 18:55:50,084: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 160)
2019-07-22 18:55:50,446: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 161)
2019-07-22 18:55:51,068: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 162)
2019-07-22 18:55:51,818: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 163)
2019-07-22 18:55:52,567: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 164)
2019-07-22 18:55:53,378: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 165)
2019-07-22 18:55:54,128: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 166)
2019-07-22 18:55:55,002: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 167)
2019-07-22 18:55:55,870: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 168)
2019-07-22 18:55:56,458: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 169)
2019-07-22 18:55:57,122: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 170)
2019-07-22 18:55:57,834: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 171)
2019-07-22 18:55:58,464: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 172)
2019-07-22 18:55:59,202: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 173)
2019-07-22 18:55:59,666: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 174)
2019-07-22 18:56:00,758: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 175)
2019-07-22 18:56:01,662: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 176)
2019-07-22 18:56:02,455: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 177)
2019-07-22 18:56:02,872: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 178)
2019-07-22 18:56:03,850: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 179)
2019-07-22 18:56:04,563: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 180)
2019-07-22 18:56:05,371: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 181)
2019-07-22 18:56:05,969: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 182)
2019-07-22 18:56:06,567: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 183)
2019-07-22 18:56:07,154: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 184)
2019-07-22 18:56:08,186: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 185)
2019-07-22 18:56:08,771: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 186)
2019-07-22 18:56:09,726: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 187)
2019-07-22 18:56:10,250: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 188)
2019-07-22 18:56:10,866: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 189)
2019-07-22 18:56:11,269: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 190)
2019-07-22 18:56:11,966: [849] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 191)
2019-07-22 19:00:36,366: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 192)
2019-07-22 19:00:36,869: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 193)
2019-07-22 19:00:37,861: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 194)
2019-07-22 19:00:38,630: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 195)
2019-07-22 19:00:39,162: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 196)
2019-07-22 19:00:39,666: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 197)
2019-07-22 19:00:40,365: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 198)
2019-07-22 19:00:41,058: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 199)
2019-07-22 19:00:41,738: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 200)
2019-07-22 19:00:42,574: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 201)
2019-07-22 19:00:43,263: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 202)
2019-07-22 19:00:44,068: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 203)
2019-07-22 19:00:44,762: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 204)
2019-07-22 19:00:45,263: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 205)
2019-07-22 19:00:45,937: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 206)
2019-07-22 19:00:46,638: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 207)
2019-07-22 19:00:47,762: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 208)
2019-07-22 19:00:48,768: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 209)
2019-07-22 19:00:49,728: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 210)
2019-07-22 19:00:50,565: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 211)
2019-07-22 19:00:51,168: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 212)
2019-07-22 19:00:51,966: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 213)
2019-07-22 19:00:52,868: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 214)
2019-07-22 19:00:53,742: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 215)
2019-07-22 19:00:54,254: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 216)
2019-07-22 19:00:54,959: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 217)
2019-07-22 19:00:56,166: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 218)
2019-07-22 19:00:56,966: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 219)
2019-07-22 19:00:57,767: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 220)
2019-07-22 19:00:58,442: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 221)
2019-07-22 19:00:59,118: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 222)
2019-07-22 19:00:59,671: [845] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 1409458343877036298815113862126153257939985981756, offset 223)
2019-07-22 19:01:41,550: [844] m.e.detectors:WARNING: Reachable external call to sender
