/unique_chucks/20/0x94cd3981edba9306e60704b75aa6e4adf07384a6.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_CALL_WITHOUT_DATA
content: if(msg.sender!=seller)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 98
column: 8
content: if(msg.sender!=arbiter)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 157
column: 8
content: if(atomicLock)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 159
column: 8
content: if(!(addr.call.gas(safeGas).value(value)())){atomicLock=false;throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 389
column: 8
content: if(status!=Available)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 390
column: 8
content: if(msg.value<(price*_count))throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 391
column: 8
content: if(_count>availableCount)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 392
column: 8
content: if(_count==0)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 393
column: 8
content: if(feePromille>1000)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 394
column: 8
content: if(rewardPromille>1000)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 395
column: 8
content: if((feePromille+rewardPromille)>1000)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 401
column: 8
content: if(info.lockedFunds>0)throw;

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 407
column: 8
content: if(fee>msg.value)throw;

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 83k1no
severity: 1
line: 159
column: 19
content: call.gas(safeGas).value(value)()

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 129
column: 22
content: stringmessage

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 134
column: 35
content: stringdataInfo

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 171
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 213
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 250
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 318
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 398
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 429
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 449
column: 8
content: EscrowInfoinfo=escrows[_lockId]

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 105
column: 4
content: functionEscrowGoods(address_arbiter,uint_freezePeriod,uint_feePromille,uint_rewardPromille,uint16_count,uint_price){seller=msg.sender;arbiter=_arbiter;freezePeriod=_freezePeriod;feePromille=_feePromille;rewardPromille=_rewardPromille;status=Available;count=_count;price=_price;availableCount=count;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 140
column: 4
content: functionkill()onlyOwner{if(totalEscrows>0){logDebug("totalEscrows > 0");return;}if(feeFunds>0){logDebug("feeFunds > 0");return;}suicide(msg.sender);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 169
column: 4
content: functionyes(uint_lockId,string_dataInfo,uint_version){EscrowInfoinfo=escrows[_lockId];if(info.lockedFunds==0){logDebug("info.lockedFunds == 0");return;}if(msg.sender!=info.buyer&&msg.sender!=seller){logDebug("msg.sender != info.buyer && msg.sender != seller");return;}uintpayment=info.lockedFunds;if(payment>this.balance){logDebug("payment > this.balance");return;}if(msg.sender==info.buyer){safeSend(seller,payment);}elseif(msg.sender==seller){safeSend(info.buyer,payment);}else{logDebug("unknown msg.sender");return;}if(totalEscrows>0)totalEscrows-=1;info.lockedFunds=0;logEvent(_lockId,_dataInfo,_version,Unlock,msg.sender,info.count,payment);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 211
column: 4
content: functionno(uint_lockId,string_dataInfo,uint_version){EscrowInfoinfo=escrows[_lockId];if(info.lockedFunds==0){logDebug("info.lockedFunds == 0");return;}if(msg.sender!=info.buyer&&msg.sender!=seller){logDebug("msg.sender != info.buyer && msg.sender != seller");return;}if(info.frozenFunds==0){info.frozenFunds=info.lockedFunds;info.frozenTime=uint64(now);}if(msg.sender==info.buyer){info.buyerNo=true;}elseif(msg.sender==seller){info.sellerNo=true;}else{logDebug("unknown msg.sender");return;}logEvent(_lockId,_dataInfo,_version,Freeze,msg.sender,info.count,info.lockedFunds);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 248
column: 4
content: functionarbYes(uint_lockId,address_who,uint_payment,string_dataInfo,uint_version)onlyArbiter{EscrowInfoinfo=escrows[_lockId];if(info.lockedFunds==0){logDebug("info.lockedFunds == 0");return;}if(info.frozenFunds==0){logDebug("info.frozenFunds == 0");return;}if(_who!=seller&&_who!=info.buyer){logDebug("_who != seller && _who != info.buyer");return;}if(!info.buyerNo||!info.sellerNo){logDebug("!info.buyerNo || !info.sellerNo");return;}if(_payment>info.lockedFunds){logDebug("_payment > info.lockedFunds");return;}if(_payment>this.balance){logDebug("_payment > this.balance");return;}uintreward=(info.lockedFunds*rewardPromille)/1000;if(reward>(info.lockedFunds-_payment)){logDebug("reward > (info.lockedFunds - _payment)");return;}safeSend(_who,_payment);info.lockedFunds-=_payment;feeFunds+=info.lockedFunds;info.lockedFunds=0;logEvent(_lockId,_dataInfo,_version,Resolved,msg.sender,info.count,_payment);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 300
column: 4
content: functiongetFees()onlyArbiter{if(feeFunds>this.balance){logDebug("feeFunds > this.balance");return;}safeSend(arbiter,feeFunds);feeFunds=0;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 316
column: 4
content: functiongetMoney(uint_lockId){EscrowInfoinfo=escrows[_lockId];if(info.lockedFunds==0){logDebug("info.lockedFunds == 0");return;}if(info.frozenFunds==0){logDebug("info.frozenFunds == 0");return;}if(now<(info.frozenTime+freezePeriod)){logDebug("now < (info.frozenTime + freezePeriod)");return;}uintpayment=info.lockedFunds;if(payment>this.balance){logDebug("payment > this.balance");return;}if(info.buyerNo&&info.sellerNo){if(now<(info.frozenTime+freezePeriod+arbitrationPeriod)){logDebug("now < (info.frozenTime + freezePeriod + arbitrationPeriod)");return;}safeSend(info.buyer,payment);info.lockedFunds=0;return;}if(info.buyerNo){safeSend(info.buyer,payment);info.lockedFunds=0;return;}if(info.sellerNo){safeSend(seller,payment);info.lockedFunds=0;return;}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 378
column: 4
content: functionaddDescription(string_dataInfo,uint_version)onlyOwner{logEvent(0,_dataInfo,_version,Description,msg.sender,0,0);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 385
column: 4
content: functionbuy(uint_lockId,string_dataInfo,uint_version,uint16_count)payable{if(status!=Available)throw;if(msg.value<(price*_count))throw;if(_count>availableCount)throw;if(_count==0)throw;if(feePromille>1000)throw;if(rewardPromille>1000)throw;if((feePromille+rewardPromille)>1000)throw;EscrowInfoinfo=escrows[_lockId];if(info.lockedFunds>0)throw;uintfee=(msg.value*feePromille)/1000;if(fee>msg.value)throw;uintfunds=(msg.value-fee);feeFunds+=fee;totalEscrows+=1;info.buyer=msg.sender;info.lockedFunds=funds;info.frozenFunds=0;info.buyerNo=false;info.sellerNo=false;info.count=_count;pendingCount+=_count;buyers[msg.sender]=true;logEvent(_lockId,_dataInfo,_version,Buy,msg.sender,_count,msg.value);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 427
column: 4
content: functionaccept(uint_lockId,string_dataInfo,uint_version)onlyOwner{EscrowInfoinfo=escrows[_lockId];if(info.count>availableCount){logDebug("info.count > availableCount");return;}if(info.count>pendingCount){logDebug("info.count > pendingCount");return;}pendingCount-=info.count;availableCount-=info.count;logEvent(_lockId,_dataInfo,_version,Accept,msg.sender,info.count,info.lockedFunds);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 447
column: 4
content: functionreject(uint_lockId,string_dataInfo,uint_version)onlyOwner{EscrowInfoinfo=escrows[_lockId];if(info.count>pendingCount){logDebug("info.count > pendingCount");return;}pendingCount-=info.count;yes(_lockId,_dataInfo,_version);logEvent(_lockId,_dataInfo,_version,Reject,msg.sender,info.count,info.lockedFunds);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 466
column: 4
content: functioncancel(string_dataInfo,uint_version)onlyOwner{status=Canceled;logEvent(0,_dataInfo,_version,Cancel,msg.sender,availableCount,0);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 476
column: 4
content: functionunbuy(){buyers[msg.sender]=false;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 481
column: 4
content: function(){throw;}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 44
column: 4
content: uintconstantarbitrationPeriod=30days;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 45
column: 4
content: uintconstantsafeGas=25000;

SOLIDITY_VISIBILITY :16
SOLIDITY_DEPRECATED_CONSTRUCTIONS :15
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_REVERT_REQUIRE :13
SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA :1
SOLIDITY_UPGRADE_TO_050 :10
SOLIDITY_CALL_WITHOUT_DATA :1
SOLIDITY_REDUNDANT_FALLBACK_REJECT :1
