/unique_chucks/1/0xe17dbb844ba602e189889d941d1297184ce63664.sol
jar:file:/usr/local/lib/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_CALL_WITHOUT_DATA
content: functiondepositToken(address_token,uint_amount)deprecable{require(_token!=0);if(!Token(_token).transferFrom(msg.sender,this,_amount)){revert();}tokens[_token][msg.sender]=safeAdd(tokens[_token][msg.sender],_amount);Deposit(_token,msg.sender,_amount,tokens[_token][msg.sender]);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 199
column: 2
content: functionwithdrawToken(address_token,uint_amount){require(_token!=0);require(tokens[_token][msg.sender]>=_amount);tokens[_token][msg.sender]=safeSub(tokens[_token][msg.sender],_amount);if(!Token(_token).transfer(msg.sender,_amount)){revert();}Withdraw(_token,msg.sender,_amount,tokens[_token][msg.sender]);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 209
column: 2
content: functionbalanceOf(address_token,address_user)constantreturns(uint){returntokens[_token][_user];}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 220
column: 2
content: functiontrade(address_tokenGet,uint_amountGet,address_tokenGive,uint_amountGive,uint_expires,uint_nonce,address_user,uint8_v,bytes32_r,bytes32_s,uint_amount){bytes32hash=sha256(this,_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce);if(ecrecover(sha3("\x19Ethereum Signed Message:\n32",hash),_v,_r,_s)!=_user||block.number>_expires||safeAdd(orderFills[_user][hash],_amount)>_amountGet){revert();}tradeBalances(_tokenGet,_amountGet,_tokenGive,_amountGive,_user,msg.sender,_amount);orderFills[_user][hash]=safeAdd(orderFills[_user][hash],_amount);Trade(_tokenGet,_amount,_tokenGive,_amountGive*_amount/_amountGet,_user,msg.sender,_nonce);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 266
column: 2
content: functiontestTrade(address_tokenGet,uint_amountGet,address_tokenGive,uint_amountGive,uint_expires,uint_nonce,address_user,uint8_v,bytes32_r,bytes32_s,uint_amount,address_sender)constantreturns(bool){if(tokens[_tokenGet][_sender]<_amount||availableVolume(_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce,_user,_v,_r,_s)<_amount){returnfalse;}returntrue;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 275
column: 2
content: functionavailableVolume(address_tokenGet,uint_amountGet,address_tokenGive,uint_amountGive,uint_expires,uint_nonce,address_user,uint8_v,bytes32_r,bytes32_s)constantreturns(uint){bytes32hash=sha256(this,_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce);if(ecrecover(sha3("\x19Ethereum Signed Message:\n32",hash),_v,_r,_s)!=_user||block.number>_expires){return0;}uintavailable1=safeSub(_amountGet,orderFills[_user][hash]);uintavailable2=safeMul(tokens[_tokenGive][_user],_amountGet)/_amountGive;if(available1<available2)returnavailable1;returnavailable2;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 288
column: 2
content: functionamountFilled(address_tokenGet,uint_amountGet,address_tokenGive,uint_amountGive,uint_expires,uint_nonce,address_user)constantreturns(uint){bytes32hash=sha256(this,_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce);returnorderFills[_user][hash];}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 294
column: 2
content: functioncancelOrder(address_tokenGet,uint_amountGet,address_tokenGive,uint_amountGive,uint_expires,uint_nonce,uint8_v,bytes32_r,bytes32_s){bytes32hash=sha256(this,_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce);if(!(ecrecover(sha3("\x19Ethereum Signed Message:\n32",hash),_v,_r,_s)==msg.sender)){revert();}orderFills[msg.sender][hash]=_amountGet;Cancel(_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce,msg.sender,_v,_r,_s);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 311
column: 2
content: functionmigrateFunds(address[]_tokens){require(successor!=address(0));TokenStorenewExchange=TokenStore(successor);for(uint16n=0;n<20;n++){addressnextSuccessor=newExchange.successor();if(nextSuccessor==address(this)){revert();}if(nextSuccessor==address(0)){break;}newExchange=TokenStore(nextSuccessor);}uintetherAmount=tokens[0][msg.sender];if(etherAmount>0){tokens[0][msg.sender]=0;newExchange.depositForUser.value(etherAmount)(msg.sender);}for(n=0;n<_tokens.length;n++){addresstoken=_tokens[n];require(token!=address(0));uinttokenAmount=tokens[token][msg.sender];if(tokenAmount==0){continue;}if(!Token(token).approve(newExchange,tokenAmount)){revert();}tokens[token][msg.sender]=0;newExchange.depositTokenForUser(token,tokenAmount,msg.sender);}FundsMigrated(msg.sender);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 357
column: 2
content: functiondepositForUser(address_user)payabledeprecable{require(_user!=address(0));require(msg.value>0);TokenStorecaller=TokenStore(msg.sender);require(caller.version()>0);tokens[0][_user]=safeAdd(tokens[0][_user],msg.value);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 365
column: 2
content: functiondepositTokenForUser(address_token,uint_amount,address_user)deprecable{require(_token!=address(0));require(_user!=address(0));require(_amount>0);TokenStorecaller=TokenStore(msg.sender);require(caller.version()>0);if(!Token(_token).transferFrom(msg.sender,this,_amount)){revert();}tokens[_token][_user]=safeAdd(tokens[_token][_user],_amount);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 381
column: 2
content: function()payable{}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 385
column: 2
content: functioninstantTrade(address_tokenGet,uint_amountGet,address_tokenGive,uint_amountGive,uint_expires,uint_nonce,address_user,uint8_v,bytes32_r,bytes32_s,uint_amount,address_store)payable{uinttotalValue=safeMul(_amount,1004)/1000;if(_tokenGet==address(0)){if(msg.value!=totalValue){revert();}TokenStore(_store).deposit.value(totalValue)();}else{if(!Token(_tokenGet).transferFrom(msg.sender,this,totalValue)){revert();}if(!Token(_tokenGet).approve(_store,totalValue)){revert();}TokenStore(_store).depositToken(_tokenGet,totalValue);}TokenStore(_store).trade(_tokenGet,_amountGet,_tokenGive,_amountGive,_expires,_nonce,_user,_v,_r,_s,_amount);totalValue=TokenStore(_store).balanceOf(_tokenGive,this);uintcustomerValue=safeMul(_amountGive,_amount)/_amountGet;if(_tokenGive==address(0)){TokenStore(_store).withdraw(totalValue);msg.sender.transfer(customerValue);}else{TokenStore(_store).withdrawToken(_tokenGive,totalValue);if(!Token(_tokenGive).transfer(msg.sender,customerValue)){revert();}}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 430
column: 2
content: functionwithdrawFees(address_token)onlyOwner{if(_token==address(0)){msg.sender.transfer(this.balance);}else{uintamount=Token(_token).balanceOf(this);if(!Token(_token).transfer(msg.sender,amount)){revert();}}}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 83
column: 2
content: addressfeeAccount;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 86
column: 2
content: addressaccountModifiers;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 89
column: 2
content: addresstradeTracker;

SOLIDITY_VISIBILITY :38
SOLIDITY_DEPRECATED_CONSTRUCTIONS :13
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_REVERT_REQUIRE :13
SOLIDITY_EXTRA_GAS_IN_LOOPS :1
SOLIDITY_UPGRADE_TO_050 :1
SOLIDITY_GAS_LIMIT_IN_LOOPS :1
SOLIDITY_CALL_WITHOUT_DATA :1
SOLIDITY_REDUNDANT_FALLBACK_REJECT :1
