2019-07-24 22:16:36,403: [12] m.main:INFO: Registered plugins: DetectReentrancySimple, DetectInvalid, DetectUnusedRetVal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectSuicidal, DetectExternalCallAndLeak, DetectEnvInstruction, DetectUninitializedMemory, DetectDelegatecall, DetectIntegerOverflow
2019-07-24 22:16:36,403: [12] m.main:INFO: Beginning analysis
2019-07-24 22:16:36,473: [12] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 22:16:36,775: [56] m.c.manticore:INFO: Generated testcase No. 0 - NO STATE RESULT (?)(0 txs)
2019-07-24 22:16:37,287: [12] m.c.manticore:INFO: Results in /mcore_kidc8suc
2019-07-24 22:16:38,188: [315] m.main:INFO: Registered plugins: DetectDelegatecall, DetectIntegerOverflow, DetectUninitializedMemory, DetectInvalid, DetectUnusedRetVal, DetectReentrancySimple, DetectExternalCallAndLeak, DetectSuicidal, DetectEnvInstruction, DetectUninitializedStorage, DetectReentrancyAdvanced
2019-07-24 22:16:38,188: [315] m.main:INFO: Beginning analysis
2019-07-24 22:16:38,241: [315] m.e.manticore:INFO: Starting symbolic create contract
2019-07-24 22:16:56,973: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:16:58,462: [363] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:17:25,883: [315] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-07-24 22:18:13,099: [1517] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:19:12,966: [1531] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:19:26,225: [1531] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:19:36,368: [1517] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:19:42,517: [1527] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:20:42,445: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:21:14,363: [1516] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:21:17,852: [1520] m.e.detectors:WARNING: Unsigned integer overflow at MUL instruction
2019-07-24 22:26:54,824: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 132)
2019-07-24 22:26:57,933: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 133)
2019-07-24 22:27:01,333: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 134)
2019-07-24 22:27:04,478: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 128)
2019-07-24 22:27:04,933: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 135)
2019-07-24 22:27:08,121: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 136)
2019-07-24 22:27:08,461: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 129)
2019-07-24 22:27:11,762: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 130)
2019-07-24 22:27:12,477: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 137)
2019-07-24 22:27:16,218: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 138)
2019-07-24 22:27:16,437: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 131)
2019-07-24 22:27:19,153: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 139)
2019-07-24 22:27:20,253: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 132)
2019-07-24 22:27:23,134: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 140)
2019-07-24 22:27:23,514: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 133)
2019-07-24 22:27:27,214: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 141)
2019-07-24 22:27:27,713: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 134)
2019-07-24 22:27:29,850: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 142)
2019-07-24 22:27:31,337: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 135)
2019-07-24 22:27:33,749: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 143)
2019-07-24 22:27:35,661: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 136)
2019-07-24 22:27:39,958: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 137)
2019-07-24 22:27:43,817: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 138)
2019-07-24 22:27:44,473: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 144)
2019-07-24 22:27:48,177: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 145)
2019-07-24 22:27:48,925: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 139)
2019-07-24 22:27:51,269: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 140)
2019-07-24 22:27:52,461: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 146)
2019-07-24 22:27:56,453: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 147)
2019-07-24 22:28:00,513: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 148)
2019-07-24 22:28:02,585: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 141)
2019-07-24 22:28:03,769: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 149)
2019-07-24 22:28:06,473: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 142)
2019-07-24 22:28:07,561: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 150)
2019-07-24 22:28:10,854: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 143)
2019-07-24 22:28:11,542: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 151)
2019-07-24 22:28:14,745: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 152)
2019-07-24 22:28:15,214: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 144)
2019-07-24 22:28:18,469: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 153)
2019-07-24 22:28:19,266: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 145)
2019-07-24 22:28:22,469: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 154)
2019-07-24 22:28:23,862: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 146)
2019-07-24 22:28:27,241: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 155)
2019-07-24 22:28:29,854: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 147)
2019-07-24 22:28:31,765: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 156)
2019-07-24 22:28:33,833: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 148)
2019-07-24 22:28:35,657: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 157)
2019-07-24 22:28:38,622: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 149)
2019-07-24 22:28:39,921: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 158)
2019-07-24 22:28:43,445: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 150)
2019-07-24 22:28:48,121: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 151)
2019-07-24 22:28:51,963: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 152)
2019-07-24 22:28:53,958: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 159)
2019-07-24 22:28:56,154: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 153)
2019-07-24 22:29:00,833: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 154)
2019-07-24 22:29:04,549: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 155)
2019-07-24 22:29:08,818: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 128)
2019-07-24 22:29:09,929: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 156)
2019-07-24 22:29:12,181: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 129)
2019-07-24 22:29:13,738: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 157)
2019-07-24 22:29:17,222: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 130)
2019-07-24 22:29:18,249: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 158)
2019-07-24 22:29:20,837: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 131)
2019-07-24 22:29:22,533: [1527] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 159)
2019-07-24 22:29:24,949: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 132)
2019-07-24 22:29:29,530: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 133)
2019-07-24 22:29:34,218: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 134)
2019-07-24 22:29:39,846: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 135)
2019-07-24 22:29:45,318: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 136)
2019-07-24 22:29:49,063: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 137)
2019-07-24 22:29:53,869: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 138)
2019-07-24 22:29:57,945: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 139)
2019-07-24 22:30:02,768: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 140)
2019-07-24 22:30:07,441: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 141)
2019-07-24 22:30:11,017: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 142)
2019-07-24 22:30:16,281: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 143)
2019-07-24 22:30:20,617: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 144)
2019-07-24 22:30:24,953: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 145)
2019-07-24 22:30:38,133: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 146)
2019-07-24 22:30:43,273: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 147)
2019-07-24 22:30:48,025: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 148)
2019-07-24 22:30:52,588: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 149)
2019-07-24 22:30:56,465: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 150)
2019-07-24 22:31:00,217: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 151)
2019-07-24 22:31:03,961: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 152)
2019-07-24 22:31:08,549: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 153)
2019-07-24 22:31:13,157: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 154)
2019-07-24 22:31:21,829: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 155)
2019-07-24 22:31:27,725: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 156)
2019-07-24 22:31:34,253: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 157)
2019-07-24 22:31:40,753: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 158)
2019-07-24 22:31:48,573: [1526] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 159)
2019-07-24 22:34:10,013: [1528] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:35:56,642: [1528] m.e.detectors:WARNING: Potentially reading uninitialized storage
2019-07-24 22:37:23,657: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 160)
2019-07-24 22:37:30,937: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 161)
2019-07-24 22:37:36,548: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 162)
2019-07-24 22:37:43,621: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 163)
2019-07-24 22:38:00,825: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 164)
2019-07-24 22:38:07,225: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 165)
2019-07-24 22:38:14,129: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 166)
2019-07-24 22:38:22,280: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 167)
2019-07-24 22:38:23,373: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 160)
2019-07-24 22:38:27,637: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 168)
2019-07-24 22:38:28,642: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 161)
2019-07-24 22:38:35,025: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 169)
2019-07-24 22:38:37,533: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 162)
2019-07-24 22:38:41,153: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 170)
2019-07-24 22:38:42,821: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 163)
2019-07-24 22:38:46,825: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 171)
2019-07-24 22:38:49,025: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 164)
2019-07-24 22:38:54,217: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 165)
2019-07-24 22:38:54,829: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 172)
2019-07-24 22:38:59,557: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 166)
2019-07-24 22:38:59,969: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 173)
2019-07-24 22:39:04,649: [1528] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 174)
2019-07-24 22:39:04,841: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 167)
2019-07-24 22:39:09,717: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 168)
2019-07-24 22:39:15,529: [1530] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 391641416891598664975302348305740409547674994777, offset 169)
